patent_id,label,content,label_USPTO_original,predictions,predictions_GPT4,Manual Audit
10003078,3,"Tell me whether this is a green patent related to transportation with Yes or No. Metal-sulfur battery cathode containing humic acid-derived conductive foam impregnated with sulfur or sulfide.Provided is a sulfur cathode for a metal-sulfur battery, containing a humic acid-derived foam, composed of multiple pores and pore walls, and sulfur or polysulfide impregnated into the pores or deposited on pore walls, wherein the pore walls contain single-layer or few-layer humic acid-derived hexagonal carbon atomic planes or sheets. The few-layer hexagonal carbon atomic planes or sheets have 2-10 layers of stacked hexagonal carbon atomic planes having an inter-plane spacing d002 from 0.3354 nm to 0.60 nm. The hexagonal carbon atomic planes contain 0.01% to 25% by weight of non-carbon elements. The humic acid is selected from oxidized humic acid, reduced humic acid, fluorinated humic acid, chlorinated humic acid, brominated humic acid, iodized humic acid, hydrogenated humic acid, nitrogenated humic acid, doped humic acid, chemically functionalized humic acid, or a combination thereof.",No,Yes,Yes,Yes
10003079,3,"Tell me whether this is a green patent related to transportation with Yes or No. Gas diffusion electrode medium for fuel cell.A gas diffusion electrode medium is for a fuel cell, has a low in-plane gas permeability and favorable water drainage characteristics in addition to high conductivity, and is able to exhibit high cell performance across a wide temperature range from low temperatures to high temperatures. The gas diffusion electrode medium is characterized by a microporous region being disposed at least at one surface of an electrode substrate, and the microporous region containing flake graphite having an aspect ratio of 50-5000.",No,Yes,Yes,Yes
10003081,3,"Tell me whether this is a green patent related to transportation with Yes or No. Catalyst assembly and method of making the same.According to one aspect of the present invention, there is provided a catalyst assembly. In one embodiment, the catalyst assembly includes a two-dimension (2-D) extensive catalyst including one or more precious catalytic metals and having a catalyst crystal plane; and a substrate supporting the 2-D extensive catalyst, the substrate including one or more non-precious catalytic metals and having a substrate crystal plane in substantial alignment with the catalyst crystal plane.",No,No,Yes,No
10003082,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electrode catalyst material, fuel cell electrode, method for producing electrode catalyst material, and fuel cell.Provided is an electrode catalyst material that has an increased reduction rate of a nickel catalyst and thus an improved catalytic function in a fuel cell. The electrode catalyst material for fuel cells contains nickel oxide and cobalt oxide. The electrode catalyst material contains a cobalt metal component in an amount of 2 to 15 mass % with respect to the total mass of a nickel metal component and the cobalt metal component.",No,Yes,Yes,Yes
10003083,3,"Tell me whether this is a green patent related to transportation with Yes or No. Composition for fuel cell electrode.In some examples, a fuel cell including an anode; electrolyte; and cathode separated from the anode by the electrolyte, wherein the cathode includes a Pr-nickelate based material with (Pr1-xAx)n+1(Ni1-yBy)nO3n+1+δ as a general formula, where n is 1 as an integer, A is an A-site dopant including of a metal of a group formed by one or more lanthanides, and B is a B-site dopant including of a metal of a group formed by one or more transition metals, wherein the A and B-site dopants are provided such that there is an increase in phase-stability and reduction in degradation of the Pr-nickelate based material, and A is at least one metal cation of lanthanides, La, Nd, Sm, or Gd, B is at least one metal cation of transition metals, Cu, Co, Mn, Zn, or Cr, where: 0<x<1, and 0<y�?.4.",No,Yes,Yes,Yes
10003084,3,"Tell me whether this is a green patent related to transportation with Yes or No. Metal nanoparticle-graphene composites and methods for their preparation and use.Methods of forming metal nanoparticle-graphene composites are provided. The methods can include mixing a metal precursor with graphite oxide in the presence of a liquid medium to form a metal precursor-graphite oxide mixture, and exfoliating the graphite oxide and reducing the metal precursor in the metal precursor-graphite oxide mixture to deposit metal nanoparticles on a first major surface of a graphene sheet formed by exfoliation of the graphite oxide.",No,No,No,No
10003085,3,"Tell me whether this is a green patent related to transportation with Yes or No. Carbon support material for solid polymer type fuel cell use and metal catalyst particle- supporting carbon material and methods of production of same.Provided are a supporting carbon material for a solid polymer fuel cell and a metal-catalyst-particle-supporting carbon material that, when used as a carrier for a solid polymer fuel cell catalyst, have excellent power generation performance in high-humidity conditions, which are conditions in which solid polymer fuel cells are operated. A supporting carbon material for a solid polymer fuel cell and a metal-catalyst-particle-supporting carbon material characterized in being a porous carbon material, the hydrogen content being 0.004-0.010% by mass, the nitrogen adsorption BET specific surface area being 600 m2/g-1500 m2/g, and the relative intensity ratio (ID/IG) between the peak intensity (ID) in the range of 1200-1400 cm�? known as the D-band and the peak intensity (IG) in the range of 1500-1700 cm�? known as the G-band, obtained from the Raman spectrum, being 1.0-2.0.",No,Yes,Yes,Yes
10003087,3,"Tell me whether this is a green patent related to transportation with Yes or No. Stretchable printed battery and methods of making.A stretchable battery and the method of manufacturing the same. The stretchable battery can be manufactured by using a printing process. The construction of the stretchable battery can comprise a first layer of an elastomer film, a first current collector layer, a layer of cathode, a separating layer, a layer of anode, and a second current collector layer. Metal traces can be used to couple with the first and/or the second current collector layers.",No,No,No,No
10003088,3,"Tell me whether this is a green patent related to transportation with Yes or No. Solid oxide fuel cell stack.A solid oxide fuel cell stack includes a support, a plurality of power generation elements provided on a surface of the support, the plurality of power generation elements connected in series, each including at least a fuel electrode, a solid electrolyte, and an air electrode stacked in that order, and an interconnector that electrically connects an air electrode in one of adjacent power generation elements to a fuel electrode in the other power generation element. A solid electrolyte in adjacent one power generation element is provided between a fuel electrode in the adjacent one power generation element and the fuel electrode in the adjacent other power generation element, and an insulating member is provided at a position that is on the solid electrolyte in the adjacent one power generation element and between the air electrode in the adjacent one power generation element and the solid electrolyte therein.",No,Yes,Yes,Yes
10003089,3,"Tell me whether this is a green patent related to transportation with Yes or No. Multilayer coating for corrosion resistant metal bipolar plate for a PEMFC.The present disclosure includes a fuel cell bipolar plate including a coating and methods for forming the coating. The bipolar plate may include a steel substrate and a coating contacting the steel substrate. The coating may include a plurality of alternating oxide-forming layers and elution resistant layers. The oxide-forming layers may include pure titanium, doped titanium, or a titanium alloy (e.g. doped/alloyed with niobium, zirconium, vanadium, silver, tantalum, yttrium, scandium, or nitrogen) and the elution resistant layers may include a noble metal or tantalum (e.g., gold, iridium, ruthenium, or tantalum). There may be 2-20 layers each of the oxide-forming layers and the elution resistant layers. The coating may prevent elution of iron ions from the steel substrate, for example, by forming oxide plugs in defects or pinholes in the oxide forming and/or elution resistant layers. The coating may also reduce the total usage of precious metals, such as gold.",No,Yes,Yes,Yes
10003090,3,"Tell me whether this is a green patent related to transportation with Yes or No. Fuel cell component having a flap extending from a polymer impregnated region.According to an example embodiment, a method of making a fuel cell component includes permeating at least a portion of a component layer with a polymer. The portion of the component layer is adjacent an edge of the component layer. Some of the polymer is allowed to extend beyond the edge to thereby establish a flap beyond the edge of the component layer. A fuel cell component includes a component layer having a portion adjacent an edge of the layer that is impregnated with a polymer material and a flap of the polymer material extending beyond the edge.",No,Yes,Yes,Yes
10003091,3,"Tell me whether this is a green patent related to transportation with Yes or No. Phosphoric acid fuel cell component having a polymer impregnated region.According to an example embodiment, a method of making a phosphoric acid fuel cell component includes situating at least one polymer film layer against a permeable component layer. The polymer film layer comprises a polymer that is chemically resistant to phosphoric acid. The polymer film layer is melted. The permeable component layer is impregnated with the melted polymer to thereby establish a region on the component layer that is impermeable to phosphoric acid. The impregnated region also provides a seal against reactant leakage from the component.",No,Yes,Yes,Yes
10003092,3,"Tell me whether this is a green patent related to transportation with Yes or No. Coolant fluid feed to fuel cell stacks.A fuel cell stack assembly has a plurality of cells each having a fluid coolant conduit. A coolant feed manifold has a first inlet and a second inlet and is coupled to each fluid coolant conduit for distribution of fluid coolant within each cell. A pump is coupled for delivery of fluid coolant to the coolant feed manifold through the first and second inlets. A flow control assembly is configured to periodically modify the relative flow rates of fluid coolant through the first and second inlets so that stagnant regions in the coolant feed manifold are avoided. The flow control assembly may also be adapted to periodically interrupt the flow path between the pump and the manifold such that the fluid coolant is delivered to the manifold intermittently, thereby enabling low water flows below a minimum set point of the pump.",No,Yes,Yes,Yes
10003093,3,"Tell me whether this is a green patent related to transportation with Yes or No. Fuel cell system including a fuel cell and a controller for controlling water vapor amount or average flow rate of a fuel gas.A fuel cell system having a fuel cell operated under non-humidified conditions that includes a polymer electrolyte membrane sandwiched between an anode and a cathode, a fuel gas channel facing the anode to supply it with fuel gas, an oxidant gas channel facing the cathode to supply it with oxidant gas, and a flow direction of the fuel gas and the oxidant gas are opposite. The fuel cell system may control a water vapor amount at an outlet of the fuel gas channel based on a value that is set based on a relationship between a voltage of the fuel cell and the water vapor amount. The fuel cell system may control an average flow rate of the fuel gas in the fuel gas channel based on a value that is set based on a relationship between a voltage of the fuel cell and the average flow rate.",No,Yes,Yes,Yes
10003095,3,"Tell me whether this is a green patent related to transportation with Yes or No. Waste management in electrochemical systems.Waste management in electrochemical systems, such as electrochemical systems in which an electrochemically active material comprising aluminum is employed, is generally described.",No,No,No,Yes
10003096,3,"Tell me whether this is a green patent related to transportation with Yes or No. Polymer electrolyte membrane, membrane-electrode assembly comprising the same and fuel cell comprising the same.The present invention relates to a polymer electrolyte membrane, and a membrane-electrode assembly and a fuel cell containing the same, and the polymer electrolyte membrane comprises a polymer comprising repeating units represented by the following chemical formulas 1-3. Chemical formulas 1-3 are as defined in the specification. The polymer electrolyte membrane has excellent resistance to radical attack and has improved acid-base interaction, thereby maximizing the function of an ion conductive group, and thus can improve the operation performance of a fuel cell in a low humidification state.",No,Yes,Yes,Yes
10003097,3,Tell me whether this is a green patent related to transportation with Yes or No. Process for operating a redox flow battery system.A redox flow battery system including a reactive cell with an anode chamber separated from a cathode chamber separated by an ion-permeable membrane is provided. A catholyte reservoir is connected to the cathode chamber by a catholyte fluid circulation circuit. An anolyte reservoir is connected to the anolyte chamber by an anolyte fluid circulation circuit. Nitrogen sparging of reactive oxygen from the catholyte fluid in the catholyte reservoir prevents the formation of a finely divided solid precipitate in the catholyte fluid. Nitrogen may be provided from an external source of nitrogen. Nitrogen may also be provided by the in situ generation of nitrogen from air.,No,No,No,No
10003099,3,"Tell me whether this is a green patent related to transportation with Yes or No. Fuel cell stack.A fuel cell stack includes a plurality of power generation units, a reactant gas channel, and a coolant channel. The plurality of power generation units are stacked in a stacking direction to provide a stacked body and each includes a first separator, a first electrolyte electrode assembly, a second separator, a second electrolyte electrode assembly, and a third separator. The first electrolyte electrode assembly is provided on the first separator. The second separator is provided on the first electrolyte electrode assembly. The second electrolyte electrode assembly is provided on the second separator. The first electrolyte electrode assembly and the second electrolyte electrode assembly each include an electrolyte and a pair of electrodes sandwiching the electrolyte therebetween. The third separator is provided on the second electrolyte electrode assembly.",No,Yes,Yes,Yes
10003100,3,"Tell me whether this is a green patent related to transportation with Yes or No. Nonaqueous electrolyte with fluorine containing ether compound for lithium secondary battery.A lithium secondary battery including a positive electrode including a positive electrode active material capable of intercalating and deintercalating lithium ions, a negative electrode including a negative electrode active material capable of intercalating and deintercalating lithium ions, and a nonaqueous electrolytic solution, wherein the positive electrode active material includes an active material capable of intercalating or deintercalating lithium ions at a potential of 4.5 V or more, and the nonaqueous electrolytic solution includes a particular fluorine-containing ether compound.",No,Yes,Yes,Yes
10003102,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electrolyte additive for lithium battery, electrolyte including the additive, and lithium battery including the electrolyte.An electrolyte additive for a lithium battery, an electrolyte including the electrolyte additive, and a lithium battery including the electrolyte additive are disclosed. The electrolyte additive for a lithium battery includes a sulfonylmethylisocyanide-based compound. The electrolyte additive including the sulfonylmethylisocyanide-based compound may form a protective layer having improved high-temperature stability on positive and negative electrodes of a lithium battery, thereby improving the safety of the lithium battery.",No,Yes,Yes,Yes
10003103,3,"Tell me whether this is a green patent related to transportation with Yes or No. Additive having cyano group for non-aqueous electrolyte and electrochemical device using the same.Disclosed is an additive for a non-aqueous electrolyte, which is a compound having a double bond and at least two cyano groups, the two cyano groups being in a trans-formation to the double bond. Also, a non-aqueous electrolyte comprising the additive and an electrochemical device comprising the non-aqueous electrolyte are also disclosed. Further, an electrode comprising the cyano group-containing compound and an electrochemical device comprising the electrode are disclosed.",No,No,Yes,No
10003105,3,"Tell me whether this is a green patent related to transportation with Yes or No. Battery module having improved safety.A battery module includes a plurality of battery cells, a busbar holder on the battery cells, the busbar holder having a plurality of busbars coupling neighboring battery cells of the plurality of battery cells to each other, and a circuit board on the busbar holder and defining a plurality of fastening openings along its perimeter. The circuit board is coupled to the busbar holder with a plurality of fastening members coupled to first fastening openings defined on the busbar holder. The circuit board has a component for controlling and monitoring recharging and discharging of the battery cells coupled to the circuit board.",No,Yes,Yes,Yes
10003107,3,"Tell me whether this is a green patent related to transportation with Yes or No. Power source device.A power source device has: battery cells respectively having electrode terminals; a rigid circuit board including a detection circuit for detecting states in the battery cells; a FPC electrically connecting the electrode terminals and the detection circuit; and, connecting members provided at a tip of the PFC, electrically connecting the battery cells and the FPC. The FPC has fixing portions fixed to the rigid circuit board. The fixing portions include: a signal line connecting portion having conductive foils of which one side ends are fixed to the rigid circuit board, which electrically connect the electrode terminals and the detection circuit; and a reinforcing portion having a fixing metal foil of which one side end is fixed to the rigid circuit board, which is insulated from the electrode terminals. The signal line connecting portion has a connecting area overlapping the rigid circuit board.",No,No,No,No
10003109,3,"Tell me whether this is a green patent related to transportation with Yes or No. Secondary battery.A secondary battery includes an electrode assembly, and a case configured to accommodate the electrode assembly. At least a portion of the case includes a first insulation layer, a second insulation layer, and a capacitor between the first insulation layer and the second insulation layer, and the first insulation layer is nearer to the electrode assembly than the second insulation layer.",No,Yes,No,No
10003110,3,"Tell me whether this is a green patent related to transportation with Yes or No. Charge-free mixing entropy battery.Described herein is a mixing entropy battery including a cationic electrode for sodium ion exchange and an anionic electrode for chloride ion exchange, where the cationic electrode includes at least one Prussian Blue material, and where the mixing entropy battery is configured to convert salinity gradient into electricity.",No,No,Yes,No
10003111,3,"Tell me whether this is a green patent related to transportation with Yes or No. Thermal interface composite material and method.A composite thermal interface material and methods are shown. Devices such as lithium ion batteries incorporating composite thermal interface materials show significant improvement in cooling performance. In one example, composite thermal interface materials shown provide cooling through both a phase change mechanism, and a heat conducting mechanism which directs heat away from the device to be cooled, such as electrochemical cells in a battery, to an external housing and/or a coupled heat exchange device such as radiating fins.",No,Yes,Yes,Yes
10003113,3,"Tell me whether this is a green patent related to transportation with Yes or No. Fastening assembly and method.An exemplary fastening assembly includes a washer having a washer bore to receive a shank of a fastener, and a gasket secured about a radially outer perimeter of the washer. The gasket has an opening that is larger than a head of the fastener such that the gasket is radially spaced from the fastener when the shank is received within the washer bore. An exemplary fastening method includes pulling a gasket of a fastening device against a first component when securing the first component to a second component without clamping the gasket.",No,No,No,No
10003114,3,"Tell me whether this is a green patent related to transportation with Yes or No. Cathode for a metal/air battery and methods for manufacturing such a cathode.The invention relates to a cathode for a metal/air battery comprising at least one active layer produced in an active material and having an air side and a metal side, a current collector and a hydrophobic membrane produced in a hydrophobic material and deposited on the air side of the active layer. Said hydrophobic material has a porous structure and has penetrated into the air side of the active layer so as to form, between the hydrophobic membrane and the active layer, an interpenetration zone of hydrophobic material in the active material, in which there is a concentration gradient of hydrophobic material which decreases in the ingoing direction of air into the cathode.",No,Yes,Yes,Yes
10003151,3,"Tell me whether this is a green patent related to transportation with Yes or No. Conductor module.A conductor module includes a busbar, an accommodation case, and a fixing member. The accommodation case has two or more fixing holes that pass through a fixing body first surface and a fixing body second surface. The fixing member includes a main body and fixing legs. The fixing legs are associated with the respective fixing holes, and have a part of the busbar interposed therebetween. The fixing legs are capable of plastic deformation by external force, are inserted in the respective fixing holes from a side of the fixing body first surface to protrude from a side of the fixing body second surface, and, under a fixed condition in which the busbar is fixed to the accommodation case by the fixing member, have leading ends disposed on an outside in a radial direction with respect to the fixing holes as viewed in an axial direction of the fixing holes.",No,Yes,No,No
10003239,3,"Tell me whether this is a green patent related to transportation with Yes or No. Doubly-fed induction generator system for a gas turbine.The present application provides a doubly-fed induction generator system for a multi-shaft gas turbine engine. The doubly-fed induction generator system may include a first doubly-fed induction generator in communication with a first shaft of the multi-shaft gas turbine engine, a first rotor of the first doubly-fed induction generator in communication with a converter via a first rotor bus, and a first breaker on the first rotor bus. The first doubly-fed induction generator acts as a generator or a motor depending in part upon the position of the first breaker.",No,No,No,No
10004261,3,"Tell me whether this is a green patent related to transportation with Yes or No. Atomizing device, battery assembly, and electronic cigarette having same.An exemplary atomizing device includes an atomizing sleeve, a liquid chamber in the atomizing sleeve, an atomizing assembly, a first connector arranged at one end of the atomizing sleeve. The liquid chamber is configured for reserving tobacco liquid. The atomizing assembly includes a liquid conducting component and a heating wire wound around the liquid conducting component. The liquid conducting component is configured for absorbing the tobacco liquid from the liquid chamber. The first connector is integrally formed, and includes an insulated body, an inner electrode and an outer electrode fixed in the insulated body. The insulated body, the inner electrode and the outer electrode are coaxially arranged. Two ends of the heating wire are connected to the inner electrode and the outer electrode respectively. In addition, the present disclosure also relates to a battery assembly, and an electronic cigarette using the atomizing device and the battery assembly.",No,No,No,No
10004347,3,Tell me whether this is a green patent related to transportation with Yes or No. Electrically conductive FLASKLIGHT.An electric powered flashlight configured so that one or more of the battery cells designed to fit within it may be replaced by a fluid carrying vessel that is electrically conducive so that in addition to carrying fluids internally it may be part of the energy transmission circuit within said flashlight. One or both ends of said vessel may have a removable drinking cap.,No,No,No,No
10005066,3,"Tell me whether this is a green patent related to transportation with Yes or No. Catalyst carrier and method for producing the same.A catalyst carrier, an electrode catalyst, an electrode including the catalyst, a membrane electrode assembly including the electrode, and a fuel cell including the membrane electrode assembly. The catalyst carrier includes a carbon material having a chain structure including a chain of carbon particles, and an oxide-carbon composite particle in which a carbon particle encloses a particle of an oxide of a group IV element on the periodic table, the oxide-carbon composite particle being contained in the carbon material. The catalyst carrier has a BET specific surface area of 450 to 1100 m2/g.",No,Yes,Yes,Yes
10005125,3,"Tell me whether this is a green patent related to transportation with Yes or No. Hybrid turbine blade for improved engine performance or architecture.A method is provided for casting an article such as a blade having an attachment root and an airfoil, the airfoil having a proximal end and a distal end. The method includes introducing a molten alloy into a mold. A composition of the introduced alloy is varied during the introduction so as to produce a compositional variation.",No,No,No,No
10005139,3,"Tell me whether this is a green patent related to transportation with Yes or No. Portable milling tool with method for turbomachine milling.Embodiments of the present disclosure include portable milling tools and methods for milling components. In an embodiment, a portable milling tool can be provided for a component including a plurality of dovetail slots therein, each of the plurality of dovetail slots being oriented substantially axially relative to a rotation axis of the component. The portable milling tool can include: a mounting plate configured to engage the component; a tool-aligning member slidably coupled to the mounting plate and extending along a chordal axis relative to the rotation axis of the component; and a milling head extending axially from the tool-aligning member to a selected one of the plurality of dovetail slots, such that sliding movement of the tool-aligning member relative to the mounting plate moves the milling head along the chordal axis to contact a selected one of the plurality of dovetail slots.",No,Yes,No,No
10005150,3,"Tell me whether this is a green patent related to transportation with Yes or No. Method for manufacturing electronic device.A method for manufacturing an electronic device using ultrasonic joining, when the component members of the electronic device includes different structures. The method includes obtaining a joining condition that provides press-down amounts for the materials to be joined at predetermined values. The press-down amount generated by a horn and a supporting member biting into the materials during ultrasonic joining is predetermined for each specific structure of the component member of the electronic device.",No,No,No,No
10005349,3,"Tell me whether this is a green patent related to transportation with Yes or No. Structural underbody support in a vehicle.A vehicle frame and underbody assembly includes a pair of longitudinal frame rails and a rear bumper assembly connected to the frame rails via crush cans. A panel is secured to the frame rails, and ends at an edge spaced from the rear bumper assembly. A V-brace is mounted beneath the panel and to the frame rails. The V-brace includes two legs that come together and intersect at a first end at the edge of the panel, and that are spaced apart at a second end. The second end of each leg is secured to a cross-member that spans between and connects the second ends of the legs. A traction battery is secured to the panel in a location at least partially directly above the V-brace.",No,Yes,No,No
10005358,3,"Tell me whether this is a green patent related to transportation with Yes or No. Zero turning radius mower.A zero turning radius mower has an internal combustion engine mounted transversely on a pair of longitudinal frame members behind an operator seat and a pair of rear drive wheels. The engine rotates a flywheel on a horizontal axis perpendicular to the longitudinal frame members. A gearbox is mounted to one of the longitudinal frame members, with a horizontal input shaft driven by the engine and a vertical output shaft engaging one or more rubber belts. The same rubber belts drive a pair hydrostatic transmissions for the pair of rear drive wheels and a plurality of rotary mower blades under a mower deck.",No,Yes,No,Yes
10005359,3,"Tell me whether this is a green patent related to transportation with Yes or No. Manual transmission driving assistant.A vehicle with a manual transmission includes vibration devices on the clutch pedal and the accelerator pedal. To assist the driver, a controller activates these vibration devices when the corresponding pedal should be further released. Criteria are described for determining whether one of the pedals should be further released during various maneuvers such as vehicle launch, and gear changes.",No,No,Yes,No
10005410,3,"Tell me whether this is a green patent related to transportation with Yes or No. Impact absorbing device defining aperture.An impact absorbing device may include a support beam with a first side and a second side opposite the first side. The first side may be designed to be closer to a passenger compartment of a vehicle than the second side. The support beam may also define a first aperture extending through the support beam from the first side to the second side. The impact absorbing device may also include an energy absorbing member associated with the second side of the support beam, which may defines a second aperture that is substantially aligned with the first aperture of the support beam. The first and second apertures may be configured to provide flow communication through the impact absorbing device.",No,Yes,Yes,Yes
10005414,3,"Tell me whether this is a green patent related to transportation with Yes or No. Method for integratedly operating active and manual safety devices.A method for controlling operations of safety devices of a vehicle includes determining whether there is a possibility of a collision with a preceding vehicle on the basis of vehicle driving information, determining occupancy information of a passenger or a type of a passenger or determining whether a passenger has fastened a seat belt using vehicle sensor information, and determining whether to apply, and applying accordingly, full braking, a full braking profile, or an airbag deployment scheme according to the occupancy information of a passenger, the type of the passenger, or whether the passenger has fastened a seat belt when a possibility of a collision is determined, and fully retracting the passenger's seat belt before full braking is applied after partial braking is applied.",No,No,Yes,No
10005451,3,"Tell me whether this is a green patent related to transportation with Yes or No. Control system, switch and control method for a hybrid electric vehicle.A control system, a switch and a control method for a hybrid vehicle, the vehicle operable in a hybrid mode where a combustion engine and an electric motor can be used, and in an electric mode where only the electric motor can be used. The control system includes a propulsion mode control module configured to control the vehicle to operate in one of the hybrid mode and the electric mode. The propulsion mode control module is further configured to verify that the vehicle has been in an off-state for a predetermined period of time before switching from the hybrid mode to the electric mode.",No,Yes,Yes,Yes
10005474,3,"Tell me whether this is a green patent related to transportation with Yes or No. Vehicle system, vehicle comprising a vehicle system and method for allowing transition from an autonomous driving mode.A vehicle system is arranged for allowing transition from an autonomous driving mode to a second driving mode in a road vehicle having autonomous driving capabilities and including a vehicle compartment, a steering wheel and at least one pedal. The vehicle system includes a control arrangement, a first switch arranged at a first position at the steering wheel, a second switch arranged at a second position within the vehicle compartment, and a first determination arrangement for determining if the at least one pedal is depressed. The control arrangement is configured to allow the transition when the at least one pedal of the vehicle is depressed when the first switch and the second switch are simultaneously activated.",No,No,Yes,No
10005500,3,Tell me whether this is a green patent related to transportation with Yes or No. Operator station for an autonomous work vehicle.A work vehicle includes a body. The vehicle includes a panel configured to cover a portion of the body of the vehicle. The vehicle includes an operator station configured to be stowed within the body of the vehicle to enable the panel to cover the operator station while the vehicle is at least partially autonomously controlled. The operator station is configured to be deployed at least partially external to the body of the vehicle to enable an operator to control the vehicle.,No,No,Yes,No
